prefab_group_id,host_wall_element_id,element_id,category,family,type,level,takt_id,source_schedule
PREFAB_WALL_L1_049,1946858,1941769,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941770,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941771,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941772,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941773,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941774,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941776,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941854,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941860,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941861,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941862,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941892,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_049,1946858,1941766,Walls,,Storefront - EXTERIOR ISLAND,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941884,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941886,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941887,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941888,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941889,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941890,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941891,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941893,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_050,1946656,1941883,Walls,,Storefront - EXTERIOR ISLAND,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940669,Curtain Panels,System Panel,Glazed,L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940671,Curtain Panels,System Panel,Glazed,L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940672,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940673,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940674,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940675,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940676,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940677,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940678,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940768,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_051,1249833,1940668,Walls,,Storefront - EXTERIOR ISLAND,L 1,L 1 Zone 1,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940761,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940763,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940764,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940765,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940766,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940767,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940769,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_052,1940760,1940770,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941094,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941096,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941097,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941098,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941099,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941100,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941101,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941102,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_053,1941093,1941103,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941160,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941153,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941155,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941156,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941157,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941158,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941159,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941161,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_054,1941152,1941162,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941350,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941343,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941345,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941346,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941347,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941348,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941349,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,L 1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941351,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_055,1941342,1941352,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941409,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941402,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941404,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941405,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941406,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941407,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941408,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941410,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_056,1941401,1941411,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941468,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941461,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941463,Curtain Panels,System Panel,Glazed,L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941464,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941465,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941466,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941467,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941469,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L1_057,1941460,1941470,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
