ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot
980438,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"4""x4""-4""x4""-3""x4""",,,"4""","4""x4""-4""x4""-3""x4""",,0.05 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,1.962,,,4,4,Point,101.749,197.441,-1.5,,,,,,,0,101.541,197.191,-1.667,101.957,197.608,-1.333,101.749,197.399,-1.5,,"Duct Height=4"" | Duct Length 1=3"" | Duct Length 3=3"" | Duct Width 1=4"" | Duct Width 3=3"" | Free Size=4""x4""-4""x4""-3""x4"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=2"" | Lining Thickness=0"" | Overall Size=4""x4""-4""x4""-3""x4"" | Size=4""x4""-4""x4""-3""x4"" | Volume=0.05 CF"
980439,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""","3' - 4 27/32""",3 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,,3,3,Curve,99.738,197.441,-1.5,98.037,197.441,-1.5,101.44,197.441,-1.5,,98.037,197.316,-1.625,101.44,197.566,-1.375,99.738,197.441,-1.5,,"Additional Flow=0 m³/h | Area=3 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=3' - 4 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.01 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980454,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""","1' - 1 11/32""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,105.67,196.413,-1.5,105.67,196.969,-1.5,105.67,195.858,-1.5,,105.545,195.858,-1.625,105.795,196.969,-1.375,105.67,196.413,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 1 11/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980461,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"5""x5""-5""x5""-3""x5""",,,"5""","4 1/2""x5""-4 1/2""x5""-3""x5""",,0.07 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,2.943,,,4.5,5,Point,105.67,197.441,-1.5,,,,,,,0,105.461,197.17,-1.708,105.878,197.628,-1.292,105.67,197.399,-1.5,,"Duct Height=5"" | Duct Length 1=3"" | Duct Length 3=3"" | Duct Width 1=5"" | Duct Width 3=3"" | Free Size=4 1/2""x5""-4 1/2""x5""-3""x5"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=2"" | Lining Thickness=0"" | Overall Size=4 1/2""x5""-4 1/2""x5""-3""x5"" | Size=5""x5""-5""x5""-3""x5"" | Volume=0.07 CF"
980462,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"4""x4""",,"4""","4""","3' - 4 27/32""",5 SF,,,,,"0""","0""",100 m³/h,100 m³/h,0.01 in-wg,,,,,,,,2,1.962,,,4,4,Curve,103.659,197.441,-1.5,101.957,197.441,-1.5,105.361,197.441,-1.5,,101.957,197.274,-1.667,105.361,197.608,-1.333,103.659,197.441,-1.5,,"Additional Flow=0 m³/h | Area=5 SF | Flow=100 m³/h | Free Size=4""x4"" | Height=4"" | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=3' - 4 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4"" | Lower End Top of Insulation Elevation=13' - 8"" | Overall Size=4""x4"" | Pressure Drop=0.01 in-wg | Size=4""x4"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4"" | Upper End Top of Insulation Elevation=13' - 8"" | Velocity Pressure=0.02 in-wg | Width=4"""
980475,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""ø","3""",,,"2' - 8 15/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,101.749,194.596,-1.802,101.749,195.795,-1.5,101.749,193.397,-2.104,,101.624,193.272,-2.104,101.874,195.798,-1.348,101.749,194.535,-1.726,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 8 15/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980480,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""ø","3""",,,"2' - 8 15/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,105.67,194.596,-1.802,105.67,195.795,-1.5,105.67,193.397,-2.104,,105.545,193.272,-2.104,105.795,195.798,-1.348,105.67,194.535,-1.726,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 8 15/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980486,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""","1' - 2 11/32""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,122.268,196.634,-1.5,122.268,196.036,-1.5,122.268,197.233,-1.5,,122.143,196.036,-1.625,122.393,197.233,-1.375,122.268,196.634,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 2 11/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980493,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"5""x5""",,"5""","5""","2' - 5 29/32""",4 SF,,,,,"0""","0""",150 m³/h,150 m³/h,0.00 in-wg,,,,,,,,2,2.943,,,4.5,5,Curve,112.972,197.441,-1.5,114.218,197.441,-1.5,111.726,197.441,-1.5,,111.726,197.253,-1.708,114.218,197.628,-1.292,112.972,197.441,-1.5,,"Additional Flow=0 m³/h | Area=4 SF | Flow=150 m³/h | Free Size=4 1/2""x5"" | Height=5"" | Hydraulic Diameter=5"" | Insulation Thickness=0"" | Length=2' - 5 29/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 3 1/2"" | Lower End Top of Insulation Elevation=13' - 8 1/2"" | Overall Size=4 1/2""x5"" | Pressure Drop=0.00 in-wg | Size=5""x5"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 3 1/2"" | Upper End Top of Insulation Elevation=13' - 8 1/2"" | Velocity Pressure=0.02 in-wg | Width=5"""
980498,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""-3""x3""",,"3""","3""","3""x3""-3""x3""",,0.03 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,0.981,,,3,3,Point,122.268,197.441,-1.5,,,,,,,90,122.06,197.233,-1.625,122.393,197.566,-1.375,122.226,197.399,-1.5,,"Duct Height=3"" | Duct Length 1=3"" | Duct Width=3"" | Free Size=3""x3""-3""x3"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=3""x3""-3""x3"" | Pressure Drop=0.02 in-wg | Size=3""x3""-3""x3"" | Volume=0.03 CF"
980507,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""","1' - 0 21/32""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,118.347,196.563,-1.5,118.347,197.09,-1.5,118.347,196.036,-1.5,,118.222,196.036,-1.625,118.472,197.09,-1.375,118.347,196.563,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=1' - 0 21/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980514,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"4""x4""-4""x4""-3""x4""",,,"4""","4""x4""-4""x4""-3""x4""",,0.05 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,1.962,,,4,4,Point,118.347,197.441,-1.5,,,,,,,0,118.139,197.191,-1.667,118.556,197.608,-1.333,118.347,197.399,-1.5,,"Duct Height=4"" | Duct Length 1=3"" | Duct Length 3=3"" | Duct Width 1=4"" | Duct Width 3=3"" | Free Size=4""x4""-4""x4""-3""x4"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=2"" | Lining Thickness=0"" | Overall Size=4""x4""-4""x4""-3""x4"" | Size=4""x4""-4""x4""-3""x4"" | Volume=0.05 CF"
980515,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""","3' - 4 27/32""",3 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,,3,3,Curve,120.358,197.441,-1.5,122.06,197.441,-1.5,118.656,197.441,-1.5,,118.656,197.316,-1.625,122.06,197.566,-1.375,120.358,197.441,-1.5,,"Additional Flow=0 m³/h | Area=3 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=3' - 4 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.01 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980524,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x3""",,"3""","3""","0' - 11 3/16""",1 SF,,,,,"0""","0""",50 m³/h,50 m³/h,0.00 in-wg,,,,,,,,2,0.981,,,3,3,Curve,114.427,196.502,-1.5,114.427,196.969,-1.5,114.427,196.036,-1.5,,114.302,196.036,-1.625,114.552,196.969,-1.375,114.427,196.502,-1.5,,"Additional Flow=0 m³/h | Area=1 SF | Flow=50 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=0' - 11 3/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4 1/2"" | Lower End Top of Insulation Elevation=13' - 7 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4 1/2"" | Upper End Top of Insulation Elevation=13' - 7 1/2"" | Velocity Pressure=0.01 in-wg | Width=3"""
980531,Duct Fittings,Rectangular Tee,Standard,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"5""x5""-5""x5""-3""x5""",,,"5""","4 1/2""x5""-4 1/2""x5""-3""x5""",,0.07 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,2.943,,,4.5,5,Point,114.427,197.441,-1.5,,,,,,,0,114.218,197.17,-1.708,114.635,197.628,-1.292,114.427,197.399,-1.5,,"Duct Height=5"" | Duct Length 1=3"" | Duct Length 3=3"" | Duct Width 1=5"" | Duct Width 3=3"" | Free Size=4 1/2""x5""-4 1/2""x5""-3""x5"" | Insulation Thickness=0"" | Length1a=2"" | Length3a=2"" | Lining Thickness=0"" | Overall Size=4 1/2""x5""-4 1/2""x5""-3""x5"" | Size=5""x5""-5""x5""-3""x5"" | Volume=0.07 CF"
980532,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"4""x4""",,"4""","4""","3' - 4 27/32""",5 SF,,,,,"0""","0""",100 m³/h,100 m³/h,0.01 in-wg,,,,,,,,2,1.962,,,4,4,Curve,116.437,197.441,-1.5,118.139,197.441,-1.5,114.736,197.441,-1.5,,114.736,197.274,-1.667,118.139,197.608,-1.333,116.437,197.441,-1.5,,"Additional Flow=0 m³/h | Area=5 SF | Flow=100 m³/h | Free Size=4""x4"" | Height=4"" | Hydraulic Diameter=4"" | Insulation Thickness=0"" | Length=3' - 4 27/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=13' - 4"" | Lower End Top of Insulation Elevation=13' - 8"" | Overall Size=4""x4"" | Pressure Drop=0.01 in-wg | Size=4""x4"" | Size Lock=False | Upper End Bottom of Insulation Elevation=13' - 4"" | Upper End Top of Insulation Elevation=13' - 8"" | Velocity Pressure=0.02 in-wg | Width=4"""
980540,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""ø","3""",,,"2' - 10 25/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,114.427,194.685,-1.802,114.427,195.973,-1.5,114.427,193.397,-2.104,,114.302,193.272,-2.104,114.552,195.977,-1.336,114.427,194.624,-1.72,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 10 25/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980545,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""ø","3""",,,"2' - 10 25/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,118.347,194.685,-1.802,118.347,195.973,-1.5,118.347,193.397,-2.104,,118.222,193.272,-2.104,118.472,195.977,-1.336,118.347,194.624,-1.72,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 10 25/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980550,Flex Ducts,,Flex - Round,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""ø","3""",,,"2' - 10 25/32""",,,,,,"0""","0""",50 m³/h,50 m³/h,0.01 in-wg,,,,,,,,2,0.981,,3,,,Curve,122.268,194.685,-1.802,122.268,195.973,-1.5,122.268,193.397,-2.104,,122.143,193.272,-2.104,122.393,195.977,-1.336,122.268,194.624,-1.72,,"Additional Flow=0 m³/h | Diameter=3"" | Flow=50 m³/h | Free Size=3""ø | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=2' - 10 25/32"" | Lining Thickness=0"" | Overall Size=3""ø | Pressure Drop=0.01 in-wg | Size Lock=False | Velocity Pressure=0.02 in-wg"
980575,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"5""x5""-5""x5""",,"5""","5""","5""x4 1/2""-5""x4 1/2""",,0.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,2.943,,,5,4.5,Point,108.995,197.441,-1.5,,,,,,,90,108.703,197.253,-1.708,109.203,197.628,-1.208,108.953,197.441,-1.458,,"Duct Height=5"" | Duct Length 1=4"" | Duct Width=5"" | Free Size=5""x4 1/2""-5""x4 1/2"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=5""x4 1/2""-5""x4 1/2"" | Pressure Drop=0.02 in-wg | Size=5""x5""-5""x5"" | Volume=0.09 CF"
980578,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"8""x9""",,"8""","9""","1' - 10 19/32""",5 SF,,,,,"0""","0""",450 m³/h,450 m³/h,0.00 in-wg,,,,,,,,2,8.829,,,8,9,Curve,108.995,197.441,29.733,108.995,197.441,28.792,108.995,197.441,30.674,,108.662,197.066,28.792,109.328,197.816,30.674,108.995,197.441,29.733,,"Additional Flow=0 m³/h | Area=5 SF | Flow=450 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=1' - 10 19/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=43' - 9 1/2"" | Lower End Top of Insulation Elevation=43' - 9 1/2"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=45' - 8 3/32"" | Upper End Top of Insulation Elevation=45' - 8 3/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
980595,Ducts,,Mitered Elbows / Tees,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"8""x9""",,"8""","9""","1' - 8 3/8""",5 SF,,,,,"0""","0""",450 m³/h,450 m³/h,0.00 in-wg,,,,,,,,2,8.829,,,8,9,Curve,111.435,197.441,29.825,111.435,197.441,28.976,111.435,197.441,30.674,,111.06,197.108,28.976,111.81,197.774,30.674,111.435,197.441,29.825,,"Additional Flow=0 m³/h | Area=5 SF | Flow=450 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=1' - 8 3/8"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=43' - 11 23/32"" | Lower End Top of Insulation Elevation=43' - 11 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=45' - 8 3/32"" | Upper End Top of Insulation Elevation=45' - 8 3/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
980602,Duct Fittings,Rectangular Elbow - Mitered,Standard,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"5""x5""-5""x5""",,"5""","5""","5""x4 1/2""-5""x4 1/2""",,0.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,2.943,,,5,4.5,Point,111.435,197.441,-1.5,,,,,,,180,111.226,197.253,-1.708,111.726,197.628,-1.208,111.476,197.441,-1.458,,"Duct Height=5"" | Duct Length 1=4"" | Duct Width=5"" | Free Size=5""x4 1/2""-5""x4 1/2"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=5""x4 1/2""-5""x4 1/2"" | Pressure Drop=0.02 in-wg | Size=5""x5""-5""x5"" | Volume=0.09 CF"
980694,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"4""x4""-3""x3""",,,,"4""x4""-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,4,4,Point,101.541,197.441,-1.5,,,,,,,180,101.44,197.274,-1.667,101.541,197.608,-1.333,101.49,197.441,-1.5,,"Area=0 SF | Computed Length=1"" | Duct Height 1=4"" | Duct Height 2=3"" | Duct Length=1"" | Duct Width 1=4"" | Duct Width 2=3"" | Free Size=4""x4""-3""x3"" | Half Height 1=2"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetWidth=2"" | Overall Size=4""x4""-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""x4""-3""x3"" | Volume=0.01 CF | WidthDelta=1"" | WidthOffset=120"""
980695,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x4""-3""x3""",,,,"3""x4""-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,3,4,Point,101.749,197.191,-1.5,,,,,,,270,101.624,197.09,-1.667,101.874,197.191,-1.333,101.749,197.141,-1.5,,"Area=0 SF | Computed Length=1"" | Duct Height 1=4"" | Duct Height 2=3"" | Duct Length=1"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x4""-3""x3"" | Half Height 1=2"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetWidth=1 1/2"" | Overall Size=3""x4""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x4""-3""x3"" | Volume=0.01 CF | WidthDelta=0"" | WidthOffset=120"""
980697,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x5""-3""x3""",,,,"3""x5""-3""x3""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,3,5,Point,105.67,197.17,-1.5,,,,,,,270,105.545,196.969,-1.708,105.795,197.17,-1.292,105.67,197.069,-1.5,,"Area=0 SF | Computed Length=2"" | Duct Height 1=5"" | Duct Height 2=3"" | Duct Length=2"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x5""-3""x3"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2 1/2"" | OffsetWidth=1 1/2"" | Overall Size=3""x5""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x5""-3""x3"" | Volume=0.02 CF | WidthDelta=0"" | WidthOffset=120"""
980704,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"4""x4""-3""x3""",,,,"4""x4""-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,4,4,Point,118.556,197.441,-1.5,,,,,,,0,118.556,197.274,-1.667,118.656,197.608,-1.333,118.606,197.441,-1.5,,"Area=0 SF | Computed Length=1"" | Duct Height 1=4"" | Duct Height 2=3"" | Duct Length=1"" | Duct Width 1=4"" | Duct Width 2=3"" | Free Size=4""x4""-3""x3"" | Half Height 1=2"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=1"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetWidth=2"" | Overall Size=4""x4""-3""x3"" | Pressure Drop=0.00 in-wg | Size=4""x4""-3""x3"" | Volume=0.01 CF | WidthDelta=1"" | WidthOffset=120"""
980705,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x4""-3""x3""",,,,"3""x4""-3""x3""",0 SF,0.01 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,3,4,Point,118.347,197.191,-1.5,,,,,,,270,118.222,197.09,-1.667,118.472,197.191,-1.333,118.347,197.141,-1.5,,"Area=0 SF | Computed Length=1"" | Duct Height 1=4"" | Duct Height 2=3"" | Duct Length=1"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x4""-3""x3"" | Half Height 1=2"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=1"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=1"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2"" | OffsetWidth=1 1/2"" | Overall Size=3""x4""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x4""-3""x3"" | Volume=0.01 CF | WidthDelta=0"" | WidthOffset=120"""
980707,Duct Fittings,Rectangular Transition - Angle,45 Degree,L -1,,Mechanical Exhaust Air 2,Exhaust Air,,,"3""x5""-3""x3""",,,,"3""x5""-3""x3""",0 SF,0.02 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.981,,,3,5,Point,114.427,197.17,-1.5,,,,,,,270,114.302,196.969,-1.708,114.552,197.17,-1.292,114.427,197.069,-1.5,,"Area=0 SF | Computed Length=2"" | Duct Height 1=5"" | Duct Height 2=3"" | Duct Length=2"" | Duct Width 1=3"" | Duct Width 2=3"" | Free Size=3""x5""-3""x3"" | Half Height 1=3"" | Half Height 2=2"" | Half Width 1=2"" | Half Width 2=2"" | HeightDelta=2"" | HeightOffset=120"" | Insulation Thickness=0"" | Length 1=2"" | Length 2=2"" | Lining Thickness=0"" | OffsetHeight=2 1/2"" | OffsetWidth=1 1/2"" | Overall Size=3""x5""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x5""-3""x3"" | Volume=0.02 CF | WidthDelta=0"" | WidthOffset=120"""
