ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Comments,Parameter Snapshot
1046153,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"14""x15""",,"14""","15""","39' - 11 19/32""",193 SF,,,,,"0""","0""",1300 m³/h,1300 m³/h,0.01 in-wg,,,,,,,,2,25.505,,,14,15,,"Additional Flow=0 m³/h | Area=193 SF | Flow=1300 m³/h | Free Size=14""x15"" | Height=15"" | Hydraulic Diameter=14"" | Insulation Thickness=0"" | Length=39' - 11 19/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 1 23/32"" | Lower End Top of Insulation Elevation=10' - 4 23/32"" | Overall Size=14""x15"" | Pressure Drop=0.01 in-wg | Size=14""x15"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 1 23/32"" | Upper End Top of Insulation Elevation=10' - 4 23/32"" | Velocity Pressure=0.02 in-wg | Width=14"""
1046159,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""",,"20""","20""","3' - 4 3/32""",22 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=22 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=3' - 4 3/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 11 7/32"" | Lower End Top of Insulation Elevation=10' - 7 7/32"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 11 7/32"" | Upper End Top of Insulation Elevation=10' - 7 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1046230,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""",,"20""","20""","20' - 2""",134 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=134 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=20' - 2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 11 7/32"" | Lower End Top of Insulation Elevation=10' - 7 7/32"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 11 7/32"" | Upper End Top of Insulation Elevation=10' - 7 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1046237,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1046238,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""",,"20""","20""","4' - 1 11/32""",27 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=27 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=4' - 1 11/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 11 7/32"" | Lower End Top of Insulation Elevation=10' - 7 7/32"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 11 7/32"" | Upper End Top of Insulation Elevation=10' - 7 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1046245,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1046246,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""",,"20""","20""","1' - 1 3/4""",8 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.00 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=8 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=1' - 1 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 11 7/32"" | Lower End Top of Insulation Elevation=10' - 7 7/32"" | Overall Size=20""x20"" | Pressure Drop=0.00 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 11 7/32"" | Upper End Top of Insulation Elevation=10' - 7 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1046251,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1046261,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","2' - 6 5/32""",7 SF,,,,,"0""","0""",440 m³/h,440 m³/h,0.00 in-wg,,,,,,,,2,8.632,,,8,9,,"Additional Flow=0 m³/h | Area=7 SF | Flow=440 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=2' - 6 5/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046266,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""-8""x9""",,"8""","9""","8""x9""-8""x9""",,0.42 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,8.632,,,8,9,,"Duct Height=9"" | Duct Length 1=5"" | Duct Width=8"" | Free Size=8""x9""-8""x9"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=8""x9""-8""x9"" | Pressure Drop=0.02 in-wg | Size=8""x9""-8""x9"" | Volume=0.42 CF"
1046267,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","2' - 3 1/4""",6 SF,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,,8,9,,"Additional Flow=0 m³/h | Area=6 SF | Flow=430 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=2' - 3 1/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046272,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"12""x12""-12""x12""-8""x12""",,,"12""","12""x12""-12""x12""-8""x12""",,0.89 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,17.069,,,12,12,,"Duct Height=12"" | Duct Length 1=5"" | Duct Length 3=7"" | Duct Width 1=12"" | Duct Width 3=8"" | Free Size=12""x12""-12""x12""-8""x12"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=6"" | Lining Thickness=0"" | Overall Size=12""x12""-12""x12""-8""x12"" | Size=12""x12""-12""x12""-8""x12"" | Volume=0.89 CF"
1046273,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","17' - 0 5/16""",48 SF,,,,,"0""","0""",440 m³/h,440 m³/h,0.01 in-wg,,,,,,,,2,8.632,,,8,9,,"Additional Flow=0 m³/h | Area=48 SF | Flow=440 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=17' - 0 5/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.01 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046284,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"14""x15""-14""x15""-12""x15""",,,"15""","14""x15""-14""x15""-12""x15""",,1.81 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,25.505,,,14,15,,"Duct Height=15"" | Duct Length 1=7"" | Duct Length 3=8"" | Duct Width 1=14"" | Duct Width 3=12"" | Free Size=14""x15""-14""x15""-12""x15"" | Insulation Thickness=0"" | Length1a=6"" | Length3a=7"" | Lining Thickness=0"" | Overall Size=14""x15""-14""x15""-12""x15"" | Size=14""x15""-14""x15""-12""x15"" | Volume=1.81 CF"
1046286,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","1' - 8 15/16""",5 SF,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,,8,9,,"Additional Flow=0 m³/h | Area=5 SF | Flow=430 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=1' - 8 15/16"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046311,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"16""x17""-14""x17""-14""x17""",,,"17""","16""x17""-14""x17""-14""x17""",,2.64 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,33.941,,,16,17,,"Duct Height=17"" | Duct Length 1=9"" | Duct Length 3=8"" | Duct Width 1=14"" | Duct Width 3=16"" | Free Size=16""x17""-14""x17""-14""x17"" | Insulation Thickness=0"" | Length1a=8"" | Length3a=7"" | Lining Thickness=0"" | Overall Size=16""x17""-14""x17""-14""x17"" | Size=16""x17""-14""x17""-14""x17"" | Volume=2.64 CF"
1046313,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","2' - 0 1/2""",6 SF,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,,8,9,,"Additional Flow=0 m³/h | Area=6 SF | Flow=430 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=2' - 0 1/2"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046330,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","1' - 11 19/32""",6 SF,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,,8,9,,"Additional Flow=0 m³/h | Area=6 SF | Flow=430 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=1' - 11 19/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046335,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"18""x19""-18""x19""-8""x19""",,,"19""","18""x19""-18""x19""-8""x19""",,2.07 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,42.378,,,18,19,,"Duct Height=19"" | Duct Length 1=5"" | Duct Length 3=10"" | Duct Width 1=18"" | Duct Width 3=8"" | Free Size=18""x19""-18""x19""-8""x19"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=9"" | Lining Thickness=0"" | Overall Size=18""x19""-18""x19""-8""x19"" | Size=18""x19""-18""x19""-8""x19"" | Volume=2.07 CF"
1046336,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"16""x17""",,"16""","17""","16' - 3 11/32""",90 SF,,,,,"0""","0""",1730 m³/h,1730 m³/h,0.00 in-wg,,,,,,,,2,33.941,,,16,17,,"Additional Flow=0 m³/h | Area=90 SF | Flow=1730 m³/h | Free Size=16""x17"" | Height=17"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=16' - 3 11/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 0 23/32"" | Lower End Top of Insulation Elevation=10' - 5 23/32"" | Overall Size=16""x17"" | Pressure Drop=0.00 in-wg | Size=16""x17"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 0 23/32"" | Upper End Top of Insulation Elevation=10' - 5 23/32"" | Velocity Pressure=0.02 in-wg | Width=16"""
1046353,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"8""x9""",,"8""","9""","1' - 3 29/32""",4 SF,,,,,"0""","0""",440 m³/h,440 m³/h,0.00 in-wg,,,,,,,,2,8.632,,,8,9,,"Additional Flow=0 m³/h | Area=4 SF | Flow=440 m³/h | Free Size=8""x9"" | Height=9"" | Hydraulic Diameter=8"" | Insulation Thickness=0"" | Length=1' - 3 29/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=9' - 4 23/32"" | Lower End Top of Insulation Elevation=10' - 1 23/32"" | Overall Size=8""x9"" | Pressure Drop=0.00 in-wg | Size=8""x9"" | Size Lock=False | Upper End Bottom of Insulation Elevation=9' - 4 23/32"" | Upper End Top of Insulation Elevation=10' - 1 23/32"" | Velocity Pressure=0.02 in-wg | Width=8"""
1046360,Duct Fittings,Rectangular Tee,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""-20""x20""-8""x20""",,,"20""","20""x20""-20""x20""-8""x20""",,2.41 CF,,,,"0""","0""",,,8baf7d75-8b9b-46d0-b8ce-3ad1c19e6b19,,,,,,,,3,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=5"" | Duct Length 3=11"" | Duct Width 1=20"" | Duct Width 3=8"" | Free Size=20""x20""-20""x20""-8""x20"" | Insulation Thickness=0"" | Length1a=4"" | Length3a=10"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20""-8""x20"" | Size=20""x20""-20""x20""-8""x20"" | Volume=2.41 CF"
1046361,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"18""x19""",,"18""","19""","17' - 2 3/4""",106 SF,,,,,"0""","0""",2160 m³/h,2160 m³/h,0.00 in-wg,,,,,,,,2,42.378,,,18,19,,"Additional Flow=0 m³/h | Area=106 SF | Flow=2160 m³/h | Free Size=18""x19"" | Height=19"" | Hydraulic Diameter=18"" | Insulation Thickness=0"" | Length=17' - 2 3/4"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 11 23/32"" | Lower End Top of Insulation Elevation=10' - 6 23/32"" | Overall Size=18""x19"" | Pressure Drop=0.00 in-wg | Size=18""x19"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 11 23/32"" | Upper End Top of Insulation Elevation=10' - 6 23/32"" | Velocity Pressure=0.02 in-wg | Width=18"""
1046365,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 11 7/32""",,,,,,"0""","0""",440 m³/h,440 m³/h,0.00 in-wg,,,,,,,,2,8.632,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=440 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 11 7/32"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046372,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 6 21/32""",,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=430 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 6 21/32"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046377,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 8 21/32""",,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=430 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 8 21/32"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046382,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 11 7/32""",,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=430 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 11 7/32"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046387,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 8 7/8""",,,,,,"0""","0""",430 m³/h,430 m³/h,0.00 in-wg,,,,,,,,2,8.436,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=430 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 8 7/8"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046392,Flex Ducts,,Flex - Round,L 1,,Mechanical Return Air 29,Return Air,,,"10""ø","10""",,,"1' - 11 7/32""",,,,,,"0""","0""",440 m³/h,440 m³/h,0.00 in-wg,,,,,,,,2,8.632,,10,,,,"Additional Flow=0 m³/h | Diameter=10"" | Flow=440 m³/h | Free Size=10""ø | Hydraulic Diameter=10"" | Insulation Thickness=0"" | Length=1' - 11 7/32"" | Lining Thickness=0"" | Overall Size=10""ø | Pressure Drop=0.00 in-wg | Size Lock=False | Velocity Pressure=0.01 in-wg"
1046493,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""",,"20""","20""","25' - 8 7/32""",171 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.01 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=171 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=25' - 8 7/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=-16' - 10"" | Lower End Top of Insulation Elevation=-16' - 10"" | Overall Size=20""x20"" | Pressure Drop=0.01 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 10 7/32"" | Upper End Top of Insulation Elevation=8' - 10 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1046500,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Return Air 29,Return Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1047015,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""",,"20""","20""","25' - 8 7/32""",171 SF,,,,,"0""","0""",2600 m³/h,2600 m³/h,0.01 in-wg,,,,,,,,2,51.01,,,20,20,,"Additional Flow=0 m³/h | Area=171 SF | Flow=2600 m³/h | Free Size=20""x20"" | Height=20"" | Hydraulic Diameter=20"" | Insulation Thickness=0"" | Length=25' - 8 7/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=-16' - 10"" | Lower End Top of Insulation Elevation=-16' - 10"" | Overall Size=20""x20"" | Pressure Drop=0.01 in-wg | Size=20""x20"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 10 7/32"" | Upper End Top of Insulation Elevation=8' - 10 7/32"" | Velocity Pressure=0.02 in-wg | Width=20"""
1047022,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 2,Supply Air,,,"20""x20""-20""x20""",,"20""","20""","20""x20""-20""x20""",,5.09 CF,,,,"0""","0""",,,0.02 in-wg,,,,,,,,2,51.01,,,20,20,,"Duct Height=20"" | Duct Length 1=11"" | Duct Width=20"" | Free Size=20""x20""-20""x20"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=20""x20""-20""x20"" | Pressure Drop=0.02 in-wg | Size=20""x20""-20""x20"" | Volume=5.09 CF"
1047135,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""",,"3""","3""","25' - 9 5/32""",26 SF,,,,,"0""","0""",26 m³/h,26 m³/h,0.01 in-wg,,,,,,,,2,0.505,,,3,3,,"Additional Flow=0 m³/h | Area=26 SF | Flow=26 m³/h | Free Size=3""x3"" | Height=3"" | Hydraulic Diameter=3"" | Insulation Thickness=0"" | Length=25' - 9 5/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 1 1/2"" | Lower End Top of Insulation Elevation=10' - 4 1/2"" | Overall Size=3""x3"" | Pressure Drop=0.01 in-wg | Size=3""x3"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 1 1/2"" | Upper End Top of Insulation Elevation=10' - 4 1/2"" | Velocity Pressure=0.00 in-wg | Width=3"""
1047150,Duct Fittings,Rectangular Elbow - Mitered,Standard,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""-3""x3""",,"3""","3""","3""x3""-3""x3""",,0.03 CF,,,,"0""","0""",,,0.00 in-wg,,,,,,,,2,0.505,,,3,3,,"Duct Height=3"" | Duct Length 1=3"" | Duct Width=3"" | Free Size=3""x3""-3""x3"" | Insulation Thickness=0"" | Lining Thickness=0"" | Overall Size=3""x3""-3""x3"" | Pressure Drop=0.00 in-wg | Size=3""x3""-3""x3"" | Volume=0.03 CF"
1047161,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""","14' - 9 13/32""",28 SF,,,,,"0""","0""",200 m³/h,200 m³/h,0.01 in-wg,,,,,,,,2,3.924,,,5.5,6,,"Additional Flow=0 m³/h | Area=28 SF | Flow=200 m³/h | Free Size=5 1/2""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=14' - 9 13/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 0"" | Lower End Top of Insulation Elevation=10' - 6"" | Overall Size=5 1/2""x6"" | Pressure Drop=0.01 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 0"" | Upper End Top of Insulation Elevation=10' - 6"" | Velocity Pressure=0.02 in-wg | Width=6"""
1047171,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""","6' - 2 1/32""",12 SF,,,,,"0""","0""",230 m³/h,230 m³/h,0.01 in-wg,,,,,,,,2,4.512,,,6,6,,"Additional Flow=0 m³/h | Area=12 SF | Flow=230 m³/h | Free Size=6""x6"" | Height=6"" | Hydraulic Diameter=6"" | Insulation Thickness=0"" | Length=6' - 2 1/32"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=10' - 0"" | Lower End Top of Insulation Elevation=10' - 6"" | Overall Size=6""x6"" | Pressure Drop=0.01 in-wg | Size=6""x6"" | Size Lock=False | Upper End Bottom of Insulation Elevation=10' - 0"" | Upper End Top of Insulation Elevation=10' - 6"" | Velocity Pressure=0.02 in-wg | Width=6"""
