ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,Assembly Code,Assembly Description,Depth,Type Comments,Base Level,Top Level,Base Offset,Top Offset,takt_id
617799,Walls,,"Retaining - 6"" Concrete",L -1,,,,,,,,"0' - 6""",,"58' - 0""",1102 SF,551.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Curve,95.548,200.666,-15.0,124.548,200.666,-15.0,66.548,200.666,-15.0,,66.548,200.416,-19.0,124.548,200.916,0.0,95.548,200.666,-9.5,,"Area=1102 SF | Base Offset=-4' - 0"" | Export Type to IFC=0 | Family and Type=Retaining - 6"" Concrete | Length=58' - 0"" | Related to Mass=False | Structural Material=Concrete, Normal Weight - 4 ksi | Thermal Mass=11.2658 BTU/(ft²·°F) | Top Offset=15' - 0"" | Type=Retaining - 6"" Concrete | Type Id=Retaining - 6"" Concrete | Type IfcGUID=0PvVYQeMPCh9969L8rHYAV | Type Name=Retaining - 6"" Concrete | Unconnected Height=19' - 0"" | Volume=551.00 CF | Width=0' - 6""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,,,,,,,"-4' - 0""","15' - 0""",
626606,Walls,,"Bamboo- 8""",L 0,,,,,,,,"0' - 8""",,"10' - 0""",265 SF,176.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,118.361,256.895,0.0,123.361,256.895,0.0,113.361,256.895,0.0,,113.361,256.562,0.0,123.361,257.229,27.0,118.361,256.895,13.5,,"Area=265 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=27' - 0"" | Volume=176.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
626730,Walls,,"Bamboo- 8""",L 0,,,,,,,,"0' - 8""",,"10' - 0""",265 SF,176.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,124.777,247.166,0.0,124.777,242.166,0.0,124.777,252.166,0.0,,124.444,242.166,0.0,125.111,252.166,27.0,124.777,247.166,13.5,,"Area=265 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=0' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=27' - 0"" | Volume=176.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","0' - 0""",
626864,Walls,,"Bamboo- 8""",L 0,,,,,,,,"0' - 8""",,"10' - 0""",265 SF,176.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,72.965,256.895,0.0,67.965,256.895,0.0,77.965,256.895,0.0,,67.965,256.562,0.0,77.965,257.229,27.0,72.965,256.895,13.5,,"Area=265 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=27' - 0"" | Volume=176.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
627014,Walls,,"Bamboo- 8""",L 0,,,,,,,,"0' - 8""",,"10' - 0""",265 SF,176.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,66.548,247.166,0.0,66.548,242.166,0.0,66.548,252.166,0.0,,66.215,242.166,0.0,66.882,252.166,30.0,66.548,247.166,15.0,,"Area=265 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=0' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=30' - 0"" | Volume=176.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","0' - 0""",
627659,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"13' - 0""",546 SF,364.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,124.777,190.749,-15.0,124.777,197.249,-15.0,124.777,184.249,-15.0,,124.444,184.249,-15.0,125.111,197.249,27.0,124.777,190.749,6.0,,"Area=546 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=13' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=364.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
628147,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",420 SF,280.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,27.931,174.427,-15.0,32.931,174.427,-15.0,22.931,174.427,-15.0,,22.931,174.093,-15.0,32.931,174.76,27.0,27.931,174.427,6.0,,"Area=420 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=280.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",L -1 Zone 1
628386,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",420 SF,280.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,116.548,198.895,-15.0,121.548,198.895,-15.0,111.548,198.895,-15.0,,111.548,198.562,-15.0,121.548,199.229,27.0,116.548,198.895,6.0,,"Area=420 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=280.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
628399,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",415 SF,276.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,88.298,198.895,-15.0,83.298,198.895,-15.0,93.298,198.895,-15.0,,83.298,198.562,-15.0,93.298,199.229,30.0,88.298,198.895,7.5,,"Area=415 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=0' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=45' - 0"" | Volume=276.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","0' - 0""",
628402,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",415 SF,276.67 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,14.882,168.615,-15.0,14.882,173.615,-15.0,14.882,163.615,-15.0,,14.549,163.615,-15.0,15.215,173.615,27.0,14.882,168.615,6.0,,"Area=415 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=276.67 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",L -1 Zone 1
631022,Floors,,"Bamboo - 6""",Roof,,,,,,,,,"0' - 6""",,13335 SF,6667.40 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,BoundingBox,66.548,196.756,26.75,,,,,,,,-1.452,130.687,26.5,134.548,262.826,27.0,66.548,196.756,26.75,,"Area=13335 SF | Assembly Code=B1010 | Assembly Description=Floor Construction | Core Thickness=0' - 6"" | Default Thickness=0' - 6"" | Export Type to IFC=0 | Family and Type=Bamboo - 6"" | Height Offset From Level=-3' - 0"" | Level=Roof | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.7026 BTU/(ft²·°F) | Thickness=0' - 6"" | Type=Bamboo - 6"" | Type Id=Bamboo - 6"" | Type IfcGUID=1dnepEpzrDAOcvhZsBfJ7q | Type Name=Bamboo - 6"" | Volume=6667.40 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B1010,Floor Construction,"0' - 6""",,,,,,
642502,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"13' - 4""",560 SF,373.33 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,101.419,192.333,-15.0,101.419,198.999,-15.0,101.419,185.666,-15.0,,101.086,185.666,-15.0,101.752,198.999,27.0,101.419,192.333,6.0,,"Area=560 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=13' - 4"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=373.33 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
643659,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",418 SF,278.35 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,27.931,163.979,-15.0,32.931,163.979,-15.0,22.931,163.979,-15.0,,22.931,163.645,-15.0,32.931,164.312,27.0,27.931,163.979,6.0,,"Area=418 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=278.35 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",L -1 Zone 1
646198,Floors,,"Bamboo - 6""",L 1,,,,,,,,,"0' - 6""",,9571 SF,4785.50 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,BoundingBox,66.548,169.937,14.75,,,,,,,,-1.452,130.687,14.5,134.548,209.187,15.0,66.548,169.937,14.75,,"Area=9571 SF | Assembly Code=B1010 | Assembly Description=Floor Construction | Core Thickness=0' - 6"" | Default Thickness=0' - 6"" | Export Type to IFC=0 | Family and Type=Bamboo - 6"" | Height Offset From Level=0' - 0"" | Level=L 1 | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.7026 BTU/(ft²·°F) | Thickness=0' - 6"" | Type=Bamboo - 6"" | Type Id=Bamboo - 6"" | Type IfcGUID=1dnepEpzrDAOcvhZsBfJ7q | Type Name=Bamboo - 6"" | Volume=4785.50 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B1010,Floor Construction,"0' - 6""",,,,,,L 1 Zone 7
646504,Floors,,"Bamboo - 6""",L 0,,,,,,,,,"0' - 6""",,6522 SF,3261.10 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,BoundingBox,66.507,169.645,-0.25,,,,,,,,7.798,139.958,-0.5,125.215,199.333,0.0,66.507,169.645,-0.25,,"Area=6522 SF | Assembly Code=B1010 | Assembly Description=Floor Construction | Core Thickness=0' - 6"" | Default Thickness=0' - 6"" | Export Type to IFC=0 | Family and Type=Bamboo - 6"" | Height Offset From Level=0' - 0"" | Level=L 0 | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.7026 BTU/(ft²·°F) | Thickness=0' - 6"" | Type=Bamboo - 6"" | Type Id=Bamboo - 6"" | Type IfcGUID=1dnepEpzrDAOcvhZsBfJ7q | Type Name=Bamboo - 6"" | Volume=3261.10 CF",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B1010,Floor Construction,"0' - 6""",,,,,,L 0 Zone 2
652180,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"7' - 6""",315 SF,210.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,100.715,169.666,-15.0,96.965,169.666,-15.0,104.465,169.666,-15.0,,96.965,169.333,-15.0,104.465,169.999,27.0,100.715,169.666,6.0,,"Area=315 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=7' - 6"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=210.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
653366,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"7' - 6""",315 SF,210.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,75.882,169.666,-15.0,79.632,169.666,-15.0,72.132,169.666,-15.0,,72.132,169.333,-15.0,79.632,169.999,27.0,75.882,169.666,6.0,,"Area=315 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=7' - 6"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=210.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",L -1 Zone 4
653505,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"7' - 6""",315 SF,210.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,61.382,169.666,-15.0,65.132,169.666,-15.0,57.632,169.666,-15.0,,57.632,169.333,-15.0,65.132,169.999,27.0,61.382,169.666,6.0,,"Area=315 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=7' - 6"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=210.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
654074,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"7' - 6""",315 SF,210.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,115.215,169.666,-15.0,111.465,169.666,-15.0,118.965,169.666,-15.0,,111.465,169.333,-15.0,118.965,169.999,27.0,115.215,169.666,6.0,,"Area=315 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=7' - 6"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=210.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
655203,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"7' - 6""",315 SF,210.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,52.048,164.499,-15.0,52.048,168.249,-15.0,52.048,160.749,-15.0,,51.715,160.749,-15.0,52.382,168.249,27.0,52.048,164.499,6.0,,"Area=315 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=7' - 6"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=210.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
655593,Walls,,"Bamboo- 8""",L -1,,,,,,,,"0' - 8""",,"10' - 0""",420 SF,280.00 CF,Structural Bamboo (CLB),,,,,,,,,,,,,,,,,,,,,Curve,124.777,163.249,-15.0,124.777,168.249,-15.0,124.777,158.249,-15.0,,124.444,158.249,-15.0,125.111,168.249,27.0,124.777,163.249,6.0,,"Area=420 SF | Assembly Code=B10 | Assembly Description=Superstructure | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Bamboo- 8"" | Length=10' - 0"" | Related to Mass=False | Structural Material=Structural Bamboo (CLB) | Thermal Mass=0.9368 BTU/(ft²·°F) | Top Offset=-3' - 0"" | Type=Bamboo- 8"" | Type Id=Bamboo- 8"" | Type IfcGUID=2h6WZCO7jEQ8vSVuobBY_U | Type Name=Bamboo- 8"" | Unconnected Height=42' - 0"" | Volume=280.00 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Architecture_TakeOff.csv,B10,Superstructure,,,,,"0' - 0""","-3' - 0""",
591535,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L 0,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,124.548,256.666,-5.0,,,,,,,0.0,122.548,254.666,-6.0,126.548,258.666,-5.0,124.548,256.666,-5.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-5' - 0"" | Length=4' - 0"" | Level=L 0 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,A1010,,,,,,,,
591536,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L 0,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,66.548,256.666,-5.0,,,,,,,0.0,64.548,254.666,-6.0,68.548,258.666,-5.0,66.548,256.666,-5.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-5' - 0"" | Length=4' - 0"" | Level=L 0 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,A1010,,,,,,,,
591537,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L 0,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,124.548,227.666,-10.0,,,,,,,0.0,122.548,225.666,-11.0,126.548,229.666,-10.0,124.548,227.666,-10.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-10' - 0"" | Length=4' - 0"" | Level=L 0 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,A1010,,,,,,,,
591538,Structural Foundations,Footing-Rectangular,"4' x 4' x 12""",L 0,,,,,,,,"4' - 0""",,"4' - 0""",16 SF,16.00 CF,"Concrete, Normal Weight - 4 ksi",,,,,,,,,,,,,,,,,,,,,Point,66.548,227.666,-10.0,,,,,,,0.0,64.548,225.666,-11.0,68.548,229.666,-10.0,66.548,227.666,-10.5,,"Area=16 SF | Assembly Code=A1010 | Assembly Description=Standard Foundations | Foundation Thickness=1' - 0"" | Height Offset From Level=-10' - 0"" | Length=4' - 0"" | Level=L 0 | Structural Material=Concrete, Normal Weight - 4 ksi | Volume=16.00 CF | Width=4' - 0""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\STR_Wall_Bamboo_Concept2_amd03_Structural_Schedule.csv,A1010,,,,,,,,
